SJ0405MXDHTHWPR,,,,,,,,,,,
CRSMW,,,,,,,,,,,
10,0,12.5,,,,,,,,,
1,2023,17,1500,10.625,66.75,4.85,0,140,,,
1,2023,17,1600,8.975,73.75,5.15,0,15,,,
1,2023,17,1700,6.225,81.5,5.75,0,6,,,
1,2023,17,1800,5.375,82.5,5.6,0,0,,,
1,2023,17,1900,5.075,84,5.525,0,0,,,
1,2023,17,2000,4.825,84.75,5.25,0,0,,,
1,2023,17,2100,4.25,85.75,5.7,0,0,,,
1,2023,17,2200,4.075,82,5.575,0,0,,,
1,2023,17,2300,3.825,83.25,5.55,0,0,,,
1,2023,17,2400,3.575,84,5.25,0,0,,,
1,2023,18,100,3.325,84.25,5.075,0,0,,,
1,2023,18,200,3.275,83.75,4.45,0,0,,,
1,2023,18,300,3.175,83.25,4.65,0,0,,,
1,2023,18,400,3,83.25,4.85,0,0,,,
1,2023,18,500,2.975,82.75,4.65,0,0,,,
1,2023,18,600,3,81.5,4.35,0,0,,,
1,2023,18,700,2.925,81.75,3.75,0,0,,,
1,2023,18,800,2.8,82.5,3.275,0,0,,,
1,2023,18,900,2.95,81.5,3.2,0,45,,,
1,2023,18,1000,3.45,80,3.175,0,113,,,
1,2023,18,1100,3.85,78,3.025,0,155,,,
1,2023,18,1200,3.95,77,3.125,0,45,,,
1,2023,18,1300,3.725,78,2.65,0,120,,,
1,2023,18,1400,3.95,76.75,2.2,0,77,,,
1,2023,18,1500,4.1,75.75,1.85,0,23,,,
1,2023,18,1600,4.05,75,1.05,0,7,,,
1,2023,18,1700,3.875,76.5,0.475,0,12,,,
1,2023,18,1800,3.55,80,1.7,0,0,,,
1,2023,18,1900,3.075,83.25,1.6,0,0,,,
1,2023,18,2000,2.825,85.25,1.4,0,0,,,
1,2023,18,2100,2.725,85,2.45,0,0,,,
1,2023,18,2200,2.675,87,2.8,0,0,,,
1,2023,18,2300,2.5,90,3.45,0,0,,,
1,2023,18,2400,2.35,93,4.55,0,0,,,
1,2023,19,100,2.35,94.75,4.525,0,0,,,
1,2023,19,200,2.475,94.5,4.25,0,0,,,
1,2023,19,300,2.675,94.75,4.625,0,0,,,
1,2023,19,400,2.8,95.5,6.35,0,0,,,
1,2023,19,500,3.15,96,5.375,0,0,,,
1,2023,19,600,3.75,96,4.475,0,0,,,
1,2023,19,700,4.35,96.75,4.775,0,0,,,
1,2023,19,800,5.25,96.5,4.25,0,0,,,
1,2023,19,900,6.225,96,4.675,0,26,,,
1,2023,19,1000,7.375,95.75,4.4,0,211,,,
1,2023,19,1100,9.35,94,3.8,0,261,,,
1,2023,19,1200,10.875,88.25,5.125,0,487,,,
1,2023,19,1300,12.475,71.25,5.05,0,498,,,
1,2023,19,1400,13.575,60.75,5.05,0,448,,,
1,2023,19,1500,14.15,58.75,4.775,0,345,,,
1,2023,19,1600,14,55.25,4.175,0,200,,,
1,2023,19,1700,12.175,62,2.275,0,48,,,
1,2023,19,1800,8.15,87.5,5.825,3.3,0,,,
1,2023,19,1900,5.975,94,5.25,0,0,,,
1,2023,19,2000,5.45,79.5,7.15,0,0,,,
1,2023,19,2100,4.3,77.75,7.15,0,0,,,
1,2023,19,2200,3.825,80.75,7.175,0,0,,,
1,2023,19,2300,3.075,86.5,7.075,0,0,,,
1,2023,19,2400,2.6,86.75,6.575,0,0,,,
1,2023,20,100,1.775,87.25,7.15,0,0,,,
1,2023,20,200,1.575,85.25,7.4,0,0,,,
1,2023,20,300,1.225,87.25,6.4,0,0,,,
1,2023,20,400,0.95,88,6.3,0,0,,,
1,2023,20,500,1,86,6.05,0,0,,,
1,2023,20,600,1.1,85.75,5.7,0,0,,,
1,2023,20,700,0.975,86.75,5.6,0,0,,,
1,2023,20,800,0.7,90.25,4.725,0,2,,,
1,2023,20,900,0.375,94,4.825,0,10,,,
